TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,days_since_last_transaction,hour_sin,hour_cos,week_sin,week_cos,month_sin,month_cos,transaction_hour,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
222.39,1,0.026734926052332197,49,73,1,3117.39,43.986805555555556,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,16,0,0,1,0,1,0,0
268.7,1,0.02161547212741752,53,63,1,2104.74,42.979166666666664,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,16,1,0,0,0,0,1,0
57.91,0,0.02104664391353811,58,97,1,3641.06,105.93888888888888,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,16,0,1,0,0,1,0,0
52.01,1,0.023321956769055744,48,85,1,1120.88,6.998611111111111,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,16,1,0,0,1,0,0,0
331.38,1,0.026166097838452786,42,122,1,844.55,64.01736111111111,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,17,1,0,0,0,1,0,0
203.12,1,0.02104664391353811,56,181,1,1562.39,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,16,1,0,0,0,0,1,0
31.19,1,0.027872582480091012,52,74,1,5545.96,17.966666666666665,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,16,1,0,0,0,1,0,0
303.97,1,0.02957906712172924,24,77,5,1590.88,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,0,1
81.27,0,0.023890784982935155,22,68,1,1814.48,164.93333333333334,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,16,0,0,1,0,0,0,1
672.74,0,0.023321956769055744,46,118,1,5386.52,131.95069444444445,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,1,0,0
533.61,1,0.023321956769055744,48,115,1,3656.93,12.998611111111112,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,16,0,0,1,0,1,0,0
9.1,0,0.022753128555176336,52,63,1,2791.45,57.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,16,0,0,1,0,0,1,0
410.97,1,0.030147895335608646,22,45,1,151.42,68.03472222222223,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-1.0,-1.8369701987210297e-16,17,1,0,0,0,0,0,1
510.24,1,0.026166097838452786,19,105,1,781.7,12.959722222222222,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,0,1
32.54,1,0.026166097838452786,25,183,4,1544.88,74.90694444444445,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,0,0,1
288.04,1,0.02502844141069397,68,63,1,1748.02,82.99513888888889,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,1,0,0,0,0,1,0
243.08,0,0.02844141069397042,24,93,1,131.25,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,0,1
514.33,1,0.02844141069397042,25,160,1,1592.94,49.952777777777776,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,16,0,1,0,0,0,0,1
138.06,1,0.027872582480091012,44,159,1,1070.47,203.03680555555556,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,17,0,1,0,0,1,0,0
506.03,1,0.026166097838452786,21,21,1,1123.89,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,16,0,1,0,0,0,0,1
34.17,0,0.02844141069397042,54,54,1,726.55,148.02847222222223,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,16,0,0,1,0,1,0,0
345.54,1,0.023321956769055744,29,50,1,2091.78,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,16,0,0,1,0,1,0,0
427.69,1,0.025597269624573378,43,236,1,2443.54,35.96527777777778,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,16,1,0,0,0,1,0,0
434.17,1,0.023890784982935155,21,148,5,5335.44,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,16,1,0,0,0,0,0,1
451.15,1,0.023321956769055744,46,175,1,1356.47,20.976388888888888,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001,16,1,0,0,0,1,0,0
154.99,1,0.023321956769055744,25,53,1,1419.31,6.025,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844385,-0.5000000000000004,17,0,1,0,0,0,0,1
973.39,1,0.02104664391353811,77,296,1,2042.22,42.9875,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,17,0,1,0,0,0,1,0
1221.65,1,0.02502844141069397,27,153,1,243.92,61.96111111111111,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,16,0,0,1,0,0,0,1
95.35,1,0.02161547212741752,21,131,1,1639.9,118.0125,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,0,0,1
69.28,1,0.030147895335608646,25,129,1,708.74,80.97777777777777,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,0,1
360.02,1,0.01763367463026166,68,68,1,6400.59,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,1,0
299.42,0,0.02104664391353811,63,53,1,4735.41,0.043055555555555555,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,17,0,1,0,0,0,1,0
254.92,0,0.02502844141069397,28,169,1,2791.12,23.966666666666665,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,1,0,0,0,1,0,0
427.0,0,0.026166097838452786,49,163,1,8253.65,13.92361111111111,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4999999999999997,-0.8660254037844388,17,0,1,0,0,1,0,0
179.76,1,0.02844141069397042,78,81,1,5909.52,99.99444444444444,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,0,1,0
307.68,0,0.026166097838452786,75,162,1,2052.84,0.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,17,0,0,1,0,0,1,0
17.78,0,0.015358361774744027,52,59,1,7599.52,13.964583333333334,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,16,0,0,1,0,1,0,0
241.18,1,0.023321956769055744,25,162,1,1445.53,42.03194444444444,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,18,1,0,0,0,0,0,1
388.07,1,0.023890784982935155,24,68,1,289.71,0.06180555555555556,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,17,0,0,1,0,0,0,1
877.81,1,0.030147895335608646,22,150,1,399.0,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,17,0,0,1,0,0,0,1
506.24,1,0.02161547212741752,58,64,1,230.09,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,16,1,0,0,0,1,0,0
79.77,1,0.022753128555176336,68,167,1,5010.31,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,1,0,0,0,0,1,0
363.84,1,0.022753128555176336,73,118,3,5415.64,23.05763888888889,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,17,0,0,1,0,0,1,0
609.14,1,0.026166097838452786,39,177,1,9033.87,9.959722222222222,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,16,1,0,0,0,1,0,0
254.0,1,0.02218430034129693,35,63,1,5788.53,38.99444444444445,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,17,0,1,0,1,0,0,0
11.57,0,0.02161547212741752,56,64,1,2061.61,8.972222222222221,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,16,0,1,0,0,0,1,0
155.51,1,0.025597269624573378,68,15,1,5360.19,21.051388888888887,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844385,-0.5000000000000004,18,1,0,0,1,0,0,0
421.56,1,0.02104664391353811,53,144,1,8037.87,78.06805555555556,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,17,0,0,1,0,1,0,0
1431.33,1,0.027872582480091012,30,49,1,5567.98,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,17,1,0,0,1,0,0,0
147.4,1,0.02104664391353811,42,259,1,6797.71,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,16,0,1,0,0,1,0,0
215.39,1,0.026166097838452786,27,216,1,1582.55,22.913888888888888,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,16,1,0,0,0,0,0,1
51.25,0,0.023321956769055744,28,66,1,1744.4,85.00555555555556,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,0,0,1
230.51,0,0.027303754266211604,51,56,1,9522.37,4.043055555555555,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,18,0,1,0,0,1,0,0
194.85,1,0.02844141069397042,23,130,4,319.84,28.98472222222222,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,16,0,0,1,0,0,0,1
142.58,1,0.02502844141069397,33,145,1,7844.23,122.9625,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,16,1,0,0,0,1,0,0
391.96,1,0.02218430034129693,64,79,1,2174.16,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,16,1,0,0,0,0,1,0
137.81,1,0.026166097838452786,58,44,1,2631.47,79.96111111111111,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,1,0,0
291.46,1,0.026166097838452786,57,135,1,7142.53,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,16,1,0,0,0,0,1,0
166.99,1,0.02161547212741752,18,134,1,299.93,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,0,1
246.27,1,0.023321956769055744,29,141,1,7299.86,15.971527777777778,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,16,0,0,1,1,0,0,0
643.02,0,0.026166097838452786,38,85,1,11989.39,112.01041666666667,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844386,0.5000000000000001,17,1,0,0,1,0,0,0
93.14,1,0.027303754266211604,67,151,1,5473.82,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,0,1,0,0,1,0
98.48,1,0.026166097838452786,47,12,1,9538.92,13.030555555555555,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,17,0,1,0,0,1,0,0
44.54,1,0.02502844141069397,31,164,1,362.4,20.977083333333333,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,1,0,0,0,1,0,0
442.74,1,0.023321956769055744,23,136,1,1790.27,46.045138888888886,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844386,0.5000000000000001,17,0,1,0,0,0,0,1
10.31,1,0.02161547212741752,36,280,1,2137.9,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,16,0,0,1,0,1,0,0
379.54,0,0.022753128555176336,41,118,1,12571.76,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,17,0,1,0,1,0,0,0
116.27,1,0.019340159271899887,57,94,1,8726.92,42.99236111111111,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,18,0,0,1,0,1,0,0
23.3,1,0.030147895335608646,59,161,1,6711.15,56.078472222222224,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844385,-0.5000000000000004,18,1,0,0,0,1,0,0
168.11,0,0.02161547212741752,51,12,1,10652.13,113.02152777777778,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,16,0,0,1,1,0,0,0
644.17,1,0.02502844141069397,29,72,1,1143.52,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,16,1,0,0,0,1,0,0
697.32,1,0.023890784982935155,68,91,1,2016.02,16.00138888888889,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,16,0,0,1,0,0,1,0
83.24,0,0.02957906712172924,55,164,1,1181.31,67.05763888888889,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,18,0,1,0,1,0,0,0
72.68,1,0.023890784982935155,69,44,1,6216.77,35.06736111111111,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,17,0,0,1,0,0,1,0
41.49,1,0.015358361774744027,24,13,1,928.33,66.95138888888889,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,0,0,1,0,0,0,1
212.74,1,0.023890784982935155,27,128,1,7645.47,43.081944444444446,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,18,0,1,0,0,1,0,0
796.3,1,0.023321956769055744,67,64,1,1498.79,8.995138888888889,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16,0,1,0,0,0,1,0
101.51,0,0.026166097838452786,46,199,1,3052.47,30.9,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,16,0,0,1,0,1,0,0
416.55,1,0.026166097838452786,33,73,1,922.96,3.004861111111111,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,17,0,0,1,0,1,0,0
407.65,1,0.020477815699658702,26,62,1,8346.64,29.961805555555557,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,1,0,0
10.94,0,0.02844141069397042,60,245,1,1241.99,193.0298611111111,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844386,0.5000000000000001,17,1,0,0,0,1,0,0
24.19,1,0.023321956769055744,29,28,1,2756.2,0.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,17,1,0,0,0,1,0,0
81.11,1,0.027872582480091012,48,110,1,2051.37,49.06666666666667,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,18,0,0,1,0,1,0,0
75.43,1,0.023321956769055744,77,266,1,1441.86,82.97013888888888,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,1,0,0,0,0,1,0
156.86,1,0.027872582480091012,51,102,1,14453.35,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,1,0,0,1,0,0,0
103.48,1,0.01877133105802048,32,33,1,6494.25,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,1,0,0,0,1,0,0
57.16,1,0.022753128555176336,40,74,1,222.22,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,18,1,0,0,0,1,0,0
74.88,1,0.023890784982935155,25,202,1,420.67,84.95625,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,0,0,1
308.62,0,0.02104664391353811,59,101,1,9148.08,18.124305555555555,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,18,0,1,0,0,1,0,0
162.36,1,0.026166097838452786,36,147,1,7527.04,1.8958333333333333,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,16,0,0,1,0,1,0,0
101.23,1,0.023321956769055744,45,87,1,6169.71,38.076388888888886,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,18,0,0,1,0,1,0,0
35.99,1,0.026166097838452786,63,129,1,4489.79,17.009027777777778,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,16,0,1,0,0,0,1,0
53.57,1,0.020477815699658702,69,121,1,1651.33,22.994444444444444,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,16,1,0,0,0,0,1,0
297.6,1,0.02161547212741752,39,162,1,1461.17,33.95,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,16,0,0,1,1,0,0,0
398.7,1,0.015358361774744027,47,276,1,7987.74,60.919444444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,1,0,0,1,0,0,0
339.35,0,0.020477815699658702,78,70,1,5002.7,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,16,1,0,0,0,0,1,0
357.72,1,0.026166097838452786,53,25,1,7659.5,202.9763888888889,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844385,-0.5000000000000004,17,1,0,0,0,0,1,0
47.79,1,0.02502844141069397,25,37,1,1649.92,0.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,17,0,1,0,0,0,0,1
295.93,1,0.020477815699658702,36,117,1,1050.63,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001,17,0,1,0,1,0,0,0
471.84,1,0.025597269624573378,18,138,1,1044.33,24.99652777777778,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,17,1,0,0,0,0,0,1
368.91,1,0.026734926052332197,54,14,1,829.71,32.047916666666666,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,17,0,1,0,1,0,0,0
292.03,0,0.027303754266211604,46,154,1,951.33,20.929861111111112,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,1,0,0,0,1,0,0
10.3,1,0.023321956769055744,47,197,1,7801.32,117.93611111111112,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,16,1,0,0,0,1,0,0
95.55,1,0.02161547212741752,33,51,1,2434.74,6.998611111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,0,1,0,0,1,0,0
473.2,1,0.020477815699658702,34,173,1,248.52,61.920833333333334,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,0,0,1,1,0,0,0
447.95,1,0.026166097838452786,29,75,1,7544.4,8.952777777777778,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,17,0,1,0,0,1,0,0
13.48,1,0.02502844141069397,18,20,3,521.88,26.051388888888887,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,17,0,0,1,0,0,0,1
116.58,1,0.025597269624573378,43,247,1,2620.74,10.015277777777778,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,1,0,0
435.5,1,0.026166097838452786,55,112,1,6981.03,95.09305555555555,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,-0.8660254037844387,18,1,0,0,0,0,1,0
131.46,1,0.027872582480091012,67,258,1,6642.33,63.022222222222226,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,0,1,0,0,0,1,0
95.78,1,0.023890784982935155,22,27,1,271.64,55.02013888888889,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,17,0,0,1,0,0,0,1
431.22,0,0.023321956769055744,73,129,1,6505.98,53.013888888888886,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,16,0,1,0,0,0,1,0
285.18,0,0.02104664391353811,55,150,1,14847.97,65.01180555555555,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16,0,1,0,1,0,0,0
789.8,1,0.02844141069397042,40,94,1,13948.09,4.946527777777778,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,1,0,0,1,0,0,0
1041.88,1,0.02844141069397042,78,57,1,5726.2,8.973611111111111,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,16,0,0,1,0,0,1,0
